Datetime, Aggregationtime, Station, Lat, Lon, Alt, Qualityflag, Ta_200, P_container_NRT, SD
"1938-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.7,22.0,"NaN"
"1938-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.0,52.0,"NaN"
"1939-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.6,62.0,"NaN"
"1939-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.2,37.0,"NaN"
"1939-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.0,148.0,"NaN"
"1939-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.9,65.0,"NaN"
"1939-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.8,202.0,"NaN"
"1939-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.7,56.0,"NaN"
"1939-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,189.0,"NaN"
"1939-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.7,78.0,"NaN"
"1939-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.7,133.0,"NaN"
"1939-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.6,156.0,"NaN"
"1939-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.9,116.0,"NaN"
"1939-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.4,71.0,"NaN"
"1940-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-9.4,38.0,"NaN"
"1940-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.8,54.0,"NaN"
"1940-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.5,98.0,"NaN"
"1940-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.3,65.0,"NaN"
"1940-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.3,83.0,"NaN"
"1940-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.6,111.0,"NaN"
"1940-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.0,130.0,"NaN"
"1940-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.0,121.0,"NaN"
"1940-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.7,163.0,"NaN"
"1940-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.4,36.0,"NaN"
"1940-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.2,91.0,"NaN"
"1940-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-6.4,53.0,"NaN"
"1941-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-6.4,72.5,"NaN"
"1941-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.8,56.3,"NaN"
"1941-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.2,50.4,"NaN"
"1941-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.4,78.4,"NaN"
"1941-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.0,80.8,"NaN"
"1941-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.0,152.4,"NaN"
"1941-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.9,127.5,"NaN"
"1941-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,122.9,"NaN"
"1941-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.0,42.6,"NaN"
"1941-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.7,141.4,"NaN"
"1941-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.3,25.6,"NaN"
"1941-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,60.7,"NaN"
"1942-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-9.2,67.7,"NaN"
"1942-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-6.6,41.8,"NaN"
"1942-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,47.1,"NaN"
"1942-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.1,48.8,"NaN"
"1942-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.1,142.7,"NaN"
"1942-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.1,53.1,"NaN"
"1942-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,145.9,"NaN"
"1942-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.7,77.3,"NaN"
"1942-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.5,79.6,"NaN"
"1942-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.9,77.7,"NaN"
"1942-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.7,54.7,"NaN"
"1942-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.2,28.9,"NaN"
"1943-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.3,54.1,"NaN"
"1943-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.4,45.8,"NaN"
"1943-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.4,39.4,"NaN"
"1943-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.2,69.4,"NaN"
"1943-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.9,44.2,"NaN"
"1943-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.8,118.2,"NaN"
"1943-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,79.2,"NaN"
"1943-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.2,35.3,"NaN"
"1943-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.5,117.9,"NaN"
"1943-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.4,0.0,"NaN"
"1943-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.6,63.1,"NaN"
"1943-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.4,34.0,"NaN"
"1944-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.4,75.5,"NaN"
"1944-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.2,139.4,"NaN"
"1944-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.9,87.7,"NaN"
"1944-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.7,51.0,"NaN"
"1944-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.8,25.1,"NaN"
"1944-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.9,88.1,"NaN"
"1944-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.9,148.9,"NaN"
"1944-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.9,101.0,"NaN"
"1944-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.9,85.1,"NaN"
"1944-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.7,72.3,"NaN"
"1944-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.4,207.1,"NaN"
"1944-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,61.0,"NaN"
"1945-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-7.2,58.0,"NaN"
"1945-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.5,70.0,"NaN"
"1945-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.0,74.0,"NaN"
"1945-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.5,43.0,"NaN"
"1945-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.0,48.0,"NaN"
"1945-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,61.0,"NaN"
"1945-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,60.0,"NaN"
"1945-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.5,196.0,"NaN"
"1945-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.5,123.0,"NaN"
"1945-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.0,59.0,"NaN"
"1945-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.0,28.0,"NaN"
"1945-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.0,87.0,"NaN"
"1946-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.5,57.2,"NaN"
"1946-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.0,137.7,25.9
"1946-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.2,16.9,137.0
"1946-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.4,9.9,258.6
"1946-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.2,131.2,189.4
"1946-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,175.5,162.5
"1946-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,119.1,242.3
"1946-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,86.0,220.9
"1946-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.4,59.3,197.1
"1946-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.6,66.5,113.2
"1946-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,21.2,83.6
"1946-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.9,23.9,49.3
"1947-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-6.3,42.6,58.6
"1947-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-5.0,34.7,61.8
"1947-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.8,67.6,80.1
"1947-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.6,29.3,209.0
"1947-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.3,101.9,188.9
"1947-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.4,99.4,252.2
"1947-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.1,80.2,261.1
"1947-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.2,11.9,292.5
"1947-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,36.9,237.0
"1947-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.5,23.1,190.9
"1947-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.7,130.6,65.8
"1947-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.9,140.6,24.4
"1948-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.7,87.5,49.5
"1948-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.9,71.5,79.9
"1948-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.1,48.3,199.6
"1948-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.5,51.5,180.7
"1948-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.2,28.4,203.7
"1948-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.5,137.6,185.1
"1948-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.5,116.4,144.8
"1948-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,124.2,195.6
"1948-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.6,51.1,200.6
"1948-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.1,21.9,144.4
"1948-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.4,30.3,136.7
"1948-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.8,38.2,77.3
"1949-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.1,50.5,66.3
"1949-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.3,22.5,138.7
"1949-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.4,53.3,173.8
"1949-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.1,82.8,193.2
"1949-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.5,118.8,143.4
"1949-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.6,44.6,250.1
"1949-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.4,24.5,326.3
"1949-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,48.6,232.5
"1949-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.7,35.2,212.1
"1949-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.3,7.2,169.1
"1949-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,49.1,55.3
"1949-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.3,93.3,30.8
"1950-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.9,41.5,69.1
"1950-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.2,80.6,81.8
"1950-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.9,22.8,174.7
"1950-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.9,87.3,115.5
"1950-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.4,91.0,250.1
"1950-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,122.0,298.1
"1950-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.9,94.8,293.4
"1950-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,115.9,240.1
"1950-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.1,80.0,127.2
"1950-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.1,31.4,125.0
"1950-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.7,119.4,50.4
"1950-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.5,36.0,29.8
"1951-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.2,111.4,31.9
"1951-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.3,39.0,68.5
"1951-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.0,59.5,91.8
"1951-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.3,32.5,192.6
"1951-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.9,79.0,196.6
"1951-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.3,118.9,192.1
"1951-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.2,64.2,258.3
"1951-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.0,158.1,215.8
"1951-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,55.8,176.8
"1951-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.7,36.2,129.9
"1951-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.7,89.9,32.5
"1951-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.5,50.5,64.1
"1952-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.5,71.8,40.6
"1952-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.9,69.8,56.1
"1952-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.1,106.2,116.7
"1952-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.9,82.9,159.8
"1952-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.9,70.0,222.5
"1952-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.3,79.1,255.5
"1952-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.5,22.2,303.0
"1952-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.6,36.5,225.3
"1952-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.0,72.3,124.2
"1952-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.7,113.0,88.9
"1952-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.2,171.7,47.8
"1952-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,66.0,24.5
"1953-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.8,36.9,25.8
"1953-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.0,66.0,68.2
"1953-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.9,6.0,225.3
"1953-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.7,42.0,207.9
"1953-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,81.5,236.9
"1953-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.2,140.5,135.9
"1953-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,78.5,234.2
"1953-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,45.7,272.6
"1953-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.3,41.7,182.6
"1953-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.6,38.2,113.0
"1953-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.3,9.3,95.1
"1953-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.7,31.7,48.0
"1954-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.9,94.6,51.0
"1954-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.8,32.9,45.6
"1954-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.9,25.4,144.8
"1954-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.0,92.9,143.0
"1954-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.0,68.9,196.9
"1954-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.5,79.2,213.7
"1954-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.4,121.4,188.2
"1954-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,135.9,179.1
"1954-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.3,150.1,170.1
"1954-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.5,56.6,126.9
"1954-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.9,33.2,59.4
"1954-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.2,110.4,42.9
"1955-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.2,110.9,77.7
"1955-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.2,76.8,46.6
"1955-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.7,36.6,122.2
"1955-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.8,44.2,184.5
"1955-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.5,89.8,213.7
"1955-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,88.4,176.7
"1955-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,186.0,169.2
"1955-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,79.5,201.5
"1955-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,62.9,157.5
"1955-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.1,36.0,116.7
"1955-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.2,20.8,69.6
"1955-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,81.7,47.3
"1956-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.5,73.7,62.6
"1956-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-12.2,42.2,70.7
"1956-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.1,57.7,131.5
"1956-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.4,92.0,129.9
"1956-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.3,116.2,221.1
"1956-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,95.6,117.3
"1956-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.3,126.3,230.5
"1956-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.1,103.3,191.9
"1956-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,48.6,188.5
"1956-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.2,110.6,97.3
"1956-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.6,57.5,42.4
"1956-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.4,30.7,37.5
"1957-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.8,46.1,70.8
"1957-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.5,87.6,58.1
"1957-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.0,38.7,166.3
"1957-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.2,48.4,181.7
"1957-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.9,47.2,172.4
"1957-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.8,100.4,218.0
"1957-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.8,130.3,190.5
"1957-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.5,64.6,179.9
"1957-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.8,94.5,120.5
"1957-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.8,13.0,160.9
"1957-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.5,36.0,49.7
"1957-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.9,37.5,45.3
"1958-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.3,73.6,56.5
"1958-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.4,133.6,65.1
"1958-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.9,37.6,141.1
"1958-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.5,70.3,139.2
"1958-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,73.1,190.2
"1958-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.3,87.3,204.2
"1958-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,133.2,235.4
"1958-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.8,81.8,202.0
"1958-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.3,83.5,167.5
"1958-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.9,106.2,98.1
