Datetime, Aggregationtime, Station, lat, lon, alt, Qualityflag, Ta_200, P_RT_NRT, SD
1916-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,34.0,NaN
1916-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,33.0,NaN
1916-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,33.0,NaN
1916-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,66.0,NaN
1917-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,39.0,NaN
1917-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,7.0,NaN
1917-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,49.0,NaN
1917-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,47.0,NaN
1917-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,48.0,NaN
1917-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,40.0,NaN
1917-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,88.0,NaN
1917-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,164.0,NaN
1917-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,11.0,NaN
1917-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,92.0,NaN
1917-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,34.0,NaN
1917-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,21.0,NaN
1918-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,65.0,NaN
1918-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,47.0,NaN
1918-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,20.0,NaN
1918-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,99.0,NaN
1918-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,20.0,NaN
1918-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,38.0,NaN
1918-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,96.0,NaN
1918-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,60.0,NaN
1918-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,83.0,NaN
1918-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,76.0,NaN
1918-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,18.0,NaN
1918-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,68.0,NaN
1919-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,26.0,NaN
1919-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,20.0,NaN
1919-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,30.0,NaN
1919-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,56.0,NaN
1919-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,11.0,NaN
1919-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,43.0,NaN
1919-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,59.0,NaN
1919-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,50.0,NaN
1919-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,22.0,NaN
1919-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,32.0,NaN
1919-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,69.0,NaN
1919-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,111.0,NaN
1920-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,83.0,NaN
1920-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,29.0,NaN
1920-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,18.0,NaN
1920-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,40.0,NaN
1920-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,56.0,NaN
1920-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,27.0,NaN
1920-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,87.0,NaN
1920-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,72.0,NaN
1920-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,60.0,NaN
1920-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,7.0,NaN
1920-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,11.0,NaN
1920-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,40.0,NaN
1921-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,99.0,NaN
1921-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,15.0,NaN
1921-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,8.0,NaN
1921-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,13.0,NaN
1921-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,74.0,NaN
1921-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,33.0,NaN
1921-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,18.0,NaN
1921-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,50.0,NaN
1921-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,19.0,NaN
1921-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,26.0,NaN
1921-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,22.0,NaN
1921-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,46.0,NaN
1922-01,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,84.0,NaN
1922-02,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,51.0,NaN
1922-03,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,36.0,NaN
1922-04,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,81.0,NaN
1922-05,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,25.0,NaN
1922-06,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,31.0,NaN
1922-07,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,84.0,NaN
1922-08,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,60.0,NaN
1922-09,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,67.0,NaN
1922-10,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,73.0,NaN
1922-11,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,78.0,NaN
1922-12,s1m01,Eschwege,51.185,10.064,170.0,xxxxxxxxx,NaN,58.0,NaN
