Datetime, Aggregationtime, Station, lat, lon, alt, Qualityflag, Ta_200, P_RT_NRT, SD
1918-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,16.7,60.0,NaN
1918-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.9,100.0,NaN
1918-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,13.2,50.0,NaN
1918-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,8.5,47.0,NaN
1918-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,3.8,22.0,NaN
1918-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,5.0,72.0,NaN
1919-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,0.9,25.0,NaN
1919-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.0,35.0,NaN
1919-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,3.8,25.0,NaN
1919-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,6.0,48.0,NaN
1919-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,12.2,12.0,NaN
1919-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.2,44.0,NaN
1919-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.4,72.0,NaN
1919-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,16.0,23.0,NaN
1919-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.4,24.0,NaN
1919-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,6.5,35.0,NaN
1919-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.2,58.0,NaN
1919-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.6,103.0,NaN
1920-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,3.3,73.0,NaN
1920-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,3.8,27.0,NaN
1920-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,7.3,15.0,NaN
1920-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,10.5,28.0,NaN
1920-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.3,48.0,NaN
1920-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.5,29.0,NaN
1920-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,18.2,78.0,NaN
1920-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.5,51.0,NaN
1920-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,13.5,42.0,NaN
1920-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,7.0,10.0,NaN
1920-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.2,14.0,NaN
